order_id,customer_id,product_id,store_id,order_date,quantity
ORD-06242,CUST-0297,PROD-032,STORE-01,2025-02-26,10
ORD-06243,CUST-0341,PROD-034,STORE-14,2026-10-27,5
ORD-06244,CUST-0592,PROD-100,STORE-08,2026-02-26,10
ORD-06245,CUST-0733,PROD-093,STORE-02,2025-04-15,3
ORD-06246,CUST-0915,PROD-058,STORE-10,2025-03-01,10
ORD-06247,CUST-0450,PROD-001,STORE-03,2025-08-29,10
ORD-06248,CUST-0179,PROD-057,STORE-02,2025-08-30,3
ORD-06249,CUST-0057,PROD-043,STORE-04,2026-01-17,10
ORD-06250,CUST-0480,PROD-098,STORE-09,2024-11-23,8
ORD-06251,CUST-0737,PROD-015,STORE-04,2026-03-03,8
ORD-06252,CUST-0725,PROD-042,STORE-03,2024-12-05,10
ORD-06253,CUST-0975,PROD-072,STORE-15,2025-10-14,9
ORD-06254,CUST-0249,PROD-017,STORE-03,2025-07-17,1
ORD-06255,CUST-0832,PROD-087,STORE-13,2025-05-29,2
ORD-06256,CUST-0138,PROD-047,STORE-07,2026-04-18,1
ORD-06257,CUST-0562,PROD-025,STORE-03,2025-01-20,1
ORD-06258,CUST-0905,PROD-006,STORE-05,2024-09-12,9
ORD-06259,CUST-0501,PROD-078,STORE-13,2024-08-18,8
ORD-06260,CUST-0532,PROD-065,STORE-09,2024-12-27,10
ORD-06261,CUST-0449,PROD-045,STORE-11,2024-10-24,4
ORD-06262,CUST-0710,PROD-095,STORE-12,2025-03-01,6
ORD-06263,CUST-0684,PROD-066,STORE-06,2026-01-04,3
ORD-06264,CUST-0243,PROD-082,STORE-09,2025-06-29,7
ORD-06265,CUST-0947,PROD-008,STORE-13,2026-01-03,1
ORD-06266,CUST-0207,PROD-003,STORE-05,2025-09-25,5
ORD-06267,CUST-0242,PROD-050,STORE-11,2025-06-21,2
ORD-06268,CUST-0835,PROD-074,STORE-14,2024-07-27,10
ORD-06269,CUST-0329,PROD-015,STORE-08,2026-02-18,2
ORD-06270,CUST-0356,PROD-021,STORE-04,2025-11-16,10
ORD-06271,CUST-0921,PROD-012,STORE-01,2025-04-20,3
ORD-06272,CUST-0659,PROD-074,STORE-03,2025-12-08,10
ORD-06273,CUST-0768,PROD-045,STORE-11,2026-05-28,1
ORD-06274,CUST-0095,PROD-039,STORE-04,2025-12-22,8
ORD-06275,CUST-0284,PROD-084,STORE-14,2025-07-05,9
ORD-06276,CUST-0198,PROD-008,STORE-10,2025-01-02,4
ORD-06277,CUST-0934,PROD-001,STORE-10,2025-01-25,7
ORD-06278,CUST-0482,PROD-011,STORE-04,2025-10-06,10
ORD-06279,CUST-0512,PROD-012,STORE-10,2025-09-20,2
ORD-06280,CUST-0149,PROD-051,STORE-01,2025-04-09,3
ORD-06281,CUST-0750,PROD-020,STORE-02,2024-08-07,4
ORD-06282,CUST-0162,PROD-016,STORE-14,2024-09-08,8
ORD-06283,CUST-0420,PROD-060,STORE-13,2024-08-04,3
ORD-06284,CUST-0055,PROD-015,STORE-10,2025-10-31,2
ORD-06285,CUST-0119,PROD-015,STORE-07,2025-03-15,7
ORD-06286,CUST-0108,PROD-017,STORE-15,2025-01-22,3
ORD-06287,CUST-0043,PROD-016,STORE-10,2025-08-13,1
ORD-06288,CUST-0458,PROD-018,STORE-12,2025-04-04,6
ORD-06289,CUST-0678,PROD-096,STORE-15,2025-05-28,9
ORD-06290,CUST-0779,PROD-057,STORE-15,2026-06-09,4
ORD-06291,CUST-0203,PROD-080,STORE-12,2025-01-28,4
ORD-06292,CUST-0038,PROD-038,STORE-10,2024-09-16,4
ORD-06293,CUST-0442,PROD-049,STORE-06,2025-06-23,4
ORD-06294,CUST-0550,PROD-002,STORE-11,2024-10-04,3
ORD-06295,CUST-0467,PROD-084,STORE-15,2026-05-07,5
ORD-06296,CUST-0796,PROD-067,STORE-02,2026-01-25,3
ORD-06297,CUST-0783,PROD-037,STORE-03,2024-08-18,2
ORD-06298,CUST-0093,PROD-037,STORE-01,2025-03-01,9
ORD-06299,CUST-0700,PROD-051,STORE-11,2026-02-14,9
ORD-06300,CUST-0144,PROD-044,STORE-14,2026-01-11,1
ORD-06301,CUST-0591,PROD-086,STORE-06,2025-05-09,3
ORD-06302,CUST-0154,PROD-077,STORE-05,2026-03-24,7
ORD-06303,CUST-0132,PROD-003,STORE-14,2024-10-17,10
ORD-06304,CUST-0199,PROD-090,STORE-14,2026-05-01,6
ORD-06305,CUST-0991,PROD-045,STORE-12,2024-10-16,7
ORD-06306,CUST-0860,PROD-009,STORE-13,2025-09-23,1
ORD-06307,CUST-0825,PROD-028,STORE-12,2025-02-09,10
ORD-06308,CUST-0611,PROD-045,STORE-03,2025-09-10,10
ORD-06309,CUST-0509,PROD-003,STORE-13,2024-11-24,2
ORD-06310,CUST-0235,PROD-059,STORE-02,2025-09-01,3
ORD-06311,CUST-0283,PROD-025,STORE-07,2024-08-29,6
ORD-06312,CUST-0563,PROD-042,STORE-09,2025-05-28,6
ORD-06313,CUST-0397,PROD-040,STORE-13,2024-12-29,3
ORD-06314,CUST-0218,PROD-004,STORE-05,2025-03-03,2
ORD-06315,CUST-0910,PROD-096,STORE-13,2025-09-09,3
ORD-06316,CUST-0027,PROD-019,STORE-08,2025-08-20,1
ORD-06317,CUST-0433,PROD-016,STORE-06,2026-02-04,10
ORD-06318,CUST-0166,PROD-062,STORE-04,2025-11-17,9
ORD-06319,CUST-0507,PROD-036,STORE-01,2025-01-10,3
ORD-06320,CUST-0614,PROD-080,STORE-01,2025-08-28,8
ORD-06321,CUST-0737,PROD-093,STORE-02,2025-08-08,7
ORD-06322,CUST-0437,PROD-076,STORE-01,2026-03-18,7
ORD-06323,CUST-0234,PROD-017,STORE-03,2025-02-03,5
ORD-06324,CUST-0544,PROD-084,STORE-15,2025-12-09,2
ORD-06325,CUST-0351,PROD-041,STORE-05,2024-07-08,3
ORD-06326,CUST-0848,PROD-088,STORE-11,2024-10-09,1
ORD-06327,CUST-0228,PROD-090,STORE-12,2026-02-11,5
ORD-06328,CUST-0034,PROD-032,STORE-01,2026-02-10,2
ORD-06329,CUST-0018,PROD-079,STORE-06,2024-08-13,7
ORD-06330,CUST-0980,PROD-064,STORE-10,2026-04-29,8
ORD-06331,CUST-0378,PROD-055,STORE-15,2026-02-22,5
ORD-06332,CUST-0638,PROD-009,STORE-06,2025-12-17,8
ORD-06333,CUST-0605,PROD-087,STORE-13,2025-12-26,6
ORD-06334,CUST-0381,PROD-037,STORE-07,2026-01-17,3
ORD-06335,CUST-0969,PROD-032,STORE-05,2025-02-20,8
ORD-06336,CUST-0862,PROD-014,STORE-03,2026-04-15,5
ORD-06337,CUST-0473,PROD-056,STORE-01,2025-03-29,2
ORD-06338,CUST-0046,PROD-072,STORE-01,2026-05-26,2
ORD-06339,CUST-0817,PROD-066,STORE-02,2026-02-12,1
ORD-06340,CUST-0213,PROD-004,STORE-13,2025-06-03,7
ORD-06341,CUST-0568,PROD-030,STORE-02,2026-01-23,8
ORD-06342,CUST-0409,PROD-036,STORE-13,2026-05-10,2
ORD-06343,CUST-0501,PROD-021,STORE-07,2024-12-05,9
ORD-06344,CUST-0044,PROD-070,STORE-01,2024-11-12,9
ORD-06345,CUST-0100,PROD-094,STORE-11,2025-02-26,6
ORD-06346,CUST-0459,PROD-014,STORE-03,2025-06-20,10
ORD-06347,CUST-0032,PROD-093,STORE-02,2024-12-15,6
ORD-06348,CUST-0722,PROD-008,STORE-08,2025-06-14,2
ORD-06349,CUST-0201,PROD-066,STORE-01,2025-03-30,7
ORD-06350,CUST-0464,PROD-014,STORE-04,2025-03-07,1
ORD-06351,CUST-0474,PROD-092,STORE-04,2024-11-23,6
ORD-06352,CUST-0082,PROD-007,STORE-14,2025-11-30,5
ORD-06353,CUST-0370,PROD-068,STORE-05,2025-12-20,8
ORD-06354,CUST-0308,PROD-026,STORE-13,2025-01-09,7
ORD-06355,CUST-0180,PROD-015,STORE-12,2025-01-06,4
ORD-06356,CUST-0026,PROD-003,STORE-10,2025-10-03,7
ORD-06357,CUST-0187,PROD-045,STORE-09,2026-01-23,9
ORD-06358,CUST-0693,PROD-046,STORE-08,2026-06-16,7
ORD-06359,CUST-0721,PROD-055,STORE-10,2024-07-09,5
ORD-06360,CUST-0509,PROD-004,STORE-04,2024-10-08,2
ORD-06361,CUST-0575,PROD-001,STORE-06,2024-09-22,4
ORD-06362,CUST-0688,PROD-100,STORE-04,2025-11-02,10
ORD-06363,CUST-0413,PROD-021,STORE-14,2025-05-07,8
ORD-06364,CUST-0945,PROD-033,STORE-14,2025-05-19,7
ORD-06365,CUST-0911,PROD-051,STORE-07,2025-04-25,3
ORD-06366,CUST-0081,PROD-046,STORE-10,2026-03-10,2
ORD-06367,CUST-0538,PROD-031,STORE-14,2025-07-04,3
ORD-06368,CUST-0717,PROD-061,STORE-01,2026-03-03,1
ORD-06369,CUST-0059,PROD-035,STORE-07,2024-07-29,7
ORD-06370,CUST-0436,PROD-013,STORE-05,2026-03-29,6
ORD-06371,CUST-0642,PROD-076,STORE-01,2025-08-06,2
ORD-06372,CUST-0815,PROD-015,STORE-01,2024-08-07,8
ORD-06373,CUST-0603,PROD-063,STORE-11,2026-06-01,8
ORD-06374,CUST-0128,PROD-033,STORE-01,2025-07-24,1
ORD-06375,CUST-0767,PROD-084,STORE-05,2025-04-08,10
ORD-06376,CUST-0242,PROD-070,STORE-13,2024-07-04,9
ORD-06377,CUST-0070,PROD-092,STORE-10,2025-09-04,5
ORD-06378,CUST-0588,PROD-001,STORE-06,2025-05-27,4
ORD-06379,CUST-0684,PROD-091,STORE-02,2024-07-16,6
ORD-06380,CUST-0804,PROD-023,STORE-01,2025-07-18,5
ORD-06381,CUST-0626,PROD-078,STORE-09,2026-05-01,1
ORD-06382,CUST-0828,PROD-076,STORE-05,2026-03-04,10
ORD-06383,CUST-0842,PROD-064,STORE-15,2025-03-03,7
ORD-06384,CUST-0803,PROD-078,STORE-09,2026-02-25,8
ORD-06385,CUST-0655,PROD-029,STORE-11,2025-08-14,2
ORD-06386,CUST-0204,PROD-060,STORE-10,2025-07-09,8
ORD-06387,CUST-0702,PROD-016,STORE-14,2025-01-27,7
ORD-06388,CUST-0392,PROD-078,STORE-09,2025-09-11,5
ORD-06389,CUST-0105,PROD-053,STORE-15,2025-03-08,7
ORD-06390,CUST-0979,PROD-013,STORE-03,2025-10-27,4
ORD-06391,CUST-0497,PROD-037,STORE-01,2024-08-13,8
ORD-06392,CUST-0492,PROD-074,STORE-05,2026-01-13,4
ORD-06393,CUST-0239,PROD-023,STORE-13,2024-08-19,6
ORD-06394,CUST-0448,PROD-024,STORE-04,2025-09-04,9
ORD-06395,CUST-0686,PROD-076,STORE-10,2024-09-01,5
ORD-06396,CUST-0597,PROD-073,STORE-15,2025-08-29,2
ORD-06397,CUST-0626,PROD-058,STORE-13,2026-02-18,1
ORD-06398,CUST-0069,PROD-092,STORE-14,2024-09-17,5
ORD-06399,CUST-0170,PROD-056,STORE-14,2025-08-09,3
ORD-06400,CUST-0027,PROD-028,STORE-08,2024-10-22,1
ORD-06401,CUST-0528,PROD-059,STORE-14,2026-03-04,9
ORD-06402,CUST-0865,PROD-022,STORE-02,2025-07-25,2
ORD-06403,CUST-0421,PROD-008,STORE-14,2026-04-10,3
ORD-06404,CUST-0677,PROD-086,STORE-11,2026-04-14,1
ORD-06405,CUST-0646,PROD-085,STORE-11,2024-08-29,5
ORD-06406,CUST-0098,PROD-070,STORE-13,2025-09-10,2
ORD-06407,CUST-0241,PROD-048,STORE-11,2026-06-08,10
ORD-06408,CUST-0586,PROD-066,STORE-10,2025-06-20,9
ORD-06409,CUST-0907,PROD-100,STORE-10,2025-10-08,8
ORD-06410,CUST-0923,PROD-019,STORE-15,2025-11-09,2
ORD-06411,CUST-0086,PROD-057,STORE-01,2024-11-17,9
ORD-06412,CUST-0516,PROD-081,STORE-10,2026-01-27,5
ORD-06413,CUST-0951,PROD-085,STORE-09,2024-08-17,1
ORD-06414,CUST-0835,PROD-010,STORE-09,2026-02-07,7
ORD-06415,CUST-0916,PROD-034,STORE-05,2025-12-05,9
ORD-06416,CUST-GHOST-999,PROD-021,STORE-13,2025-05-22,2
ORD-06417,CUST-0463,PROD-046,STORE-09,2026-03-19,9
ORD-06418,CUST-0756,PROD-030,STORE-10,2025-01-23,8
ORD-06419,CUST-0996,PROD-065,STORE-06,2025-06-18,8
ORD-06420,CUST-0955,PROD-002,STORE-09,2025-06-07,3
ORD-06421,CUST-0064,PROD-004,STORE-05,2026-05-13,9
ORD-06422,CUST-0048,PROD-054,STORE-08,2026-05-06,6
ORD-06423,CUST-0485,PROD-086,STORE-02,2026-01-16,3
ORD-06424,CUST-0863,PROD-025,STORE-07,2024-10-18,10
ORD-06425,CUST-0088,PROD-039,STORE-10,2025-11-09,7
ORD-06426,CUST-0094,PROD-098,STORE-11,2025-03-05,2
ORD-06427,CUST-0957,PROD-021,STORE-09,2024-08-17,8
ORD-06428,CUST-0691,PROD-076,STORE-05,2024-11-10,3
ORD-06429,CUST-0615,PROD-086,STORE-07,2025-11-07,9
ORD-06430,CUST-0926,PROD-065,STORE-03,2025-09-11,8
ORD-06431,CUST-0744,PROD-097,STORE-07,2025-03-12,10
ORD-06432,CUST-0966,PROD-086,STORE-15,2025-06-09,8
ORD-06433,CUST-GHOST-999,PROD-082,STORE-01,2025-08-05,5
ORD-06434,CUST-0045,PROD-076,STORE-06,2026-02-18,4
ORD-06435,CUST-0731,PROD-016,STORE-05,2025-12-11,2
ORD-06436,CUST-0810,PROD-075,STORE-07,2026-01-17,2
ORD-06437,CUST-0364,PROD-055,STORE-01,2026-03-21,8
ORD-06438,CUST-0922,PROD-071,STORE-11,2025-05-23,4
ORD-06439,CUST-0182,PROD-063,STORE-05,2026-05-13,9
ORD-06440,CUST-0572,PROD-029,STORE-06,2024-07-08,7
ORD-06441,CUST-0363,PROD-014,STORE-13,2025-04-29,8
ORD-06442,CUST-0595,PROD-085,STORE-11,2025-09-11,7
ORD-06443,CUST-0187,PROD-038,STORE-11,2025-02-05,1
ORD-06444,CUST-0907,PROD-078,STORE-15,2024-06-26,7
ORD-06445,CUST-0719,PROD-082,STORE-05,2025-10-19,10
ORD-06446,CUST-0386,PROD-050,STORE-09,2026-03-27,4
ORD-06447,CUST-0738,PROD-034,STORE-15,2025-04-20,10
ORD-06448,CUST-0440,PROD-004,STORE-05,2024-07-06,8
ORD-06449,CUST-0524,PROD-040,STORE-03,2024-06-28,2
ORD-06450,CUST-0455,PROD-002,STORE-03,2024-12-13,9
ORD-06451,CUST-0347,PROD-014,STORE-07,2025-02-27,3
ORD-06452,CUST-0164,PROD-046,STORE-10,2025-05-19,4
ORD-06453,CUST-0846,PROD-081,STORE-07,2024-10-16,5
ORD-06454,CUST-0556,PROD-070,STORE-03,2025-01-09,1
ORD-06455,CUST-0515,PROD-074,STORE-13,2026-04-17,4
ORD-06456,CUST-0273,PROD-069,STORE-07,2024-12-12,9
ORD-06457,CUST-0714,PROD-065,STORE-04,2025-09-18,10
ORD-06458,CUST-0043,PROD-056,STORE-03,2025-11-27,5
ORD-06459,CUST-0405,PROD-062,STORE-03,2026-02-08,9
ORD-06460,CUST-0456,PROD-078,STORE-10,2025-03-02,2
ORD-06461,CUST-0436,PROD-003,STORE-10,2025-08-09,2
ORD-06462,CUST-0092,PROD-039,STORE-02,2025-06-12,4
ORD-06463,CUST-0850,PROD-015,STORE-10,2025-11-11,4
ORD-06464,CUST-0367,PROD-085,STORE-13,2025-11-20,10
ORD-06465,CUST-0656,PROD-021,STORE-14,2024-11-24,4
ORD-06466,CUST-0732,PROD-053,STORE-02,2026-02-10,4
ORD-06467,CUST-0219,PROD-061,STORE-12,2026-03-22,7
ORD-06468,CUST-0916,PROD-001,STORE-06,2025-09-11,3
ORD-06469,CUST-0255,PROD-006,STORE-15,2026-06-10,5
ORD-06470,CUST-0329,PROD-072,STORE-09,2025-03-24,2
ORD-06471,CUST-0411,PROD-043,STORE-13,2026-05-16,1
ORD-06472,CUST-0932,PROD-022,STORE-06,2026-05-06,5
ORD-06473,CUST-0769,PROD-039,STORE-08,2025-12-29,3
ORD-06474,CUST-0269,PROD-016,STORE-10,2026-04-26,2
ORD-06475,CUST-0440,PROD-041,STORE-11,2025-09-13,1
ORD-06476,CUST-0894,PROD-025,STORE-12,2024-10-18,5
ORD-06477,CUST-0281,PROD-004,STORE-13,2024-11-15,10
ORD-06478,CUST-0427,PROD-052,STORE-14,2026-02-12,2
ORD-06479,CUST-0482,PROD-097,STORE-12,2024-10-15,8
ORD-06480,CUST-0919,PROD-096,STORE-02,2024-11-29,9
ORD-06481,CUST-0130,PROD-090,STORE-05,2025-02-16,10
ORD-06482,CUST-0552,PROD-074,STORE-13,2024-11-10,9
ORD-06483,CUST-0646,PROD-006,STORE-09,2024-09-08,9
ORD-06484,CUST-0980,PROD-094,STORE-01,2024-07-12,7
ORD-06485,CUST-0473,PROD-071,STORE-03,2025-08-10,2
ORD-06486,CUST-0279,PROD-011,STORE-08,2025-10-02,5
ORD-06487,CUST-0424,PROD-067,STORE-14,2026-04-09,2
ORD-06488,CUST-0807,PROD-029,STORE-14,2024-07-22,6
ORD-06489,CUST-0638,PROD-024,STORE-15,2026-02-17,7
ORD-06490,CUST-0642,PROD-049,STORE-05,2024-09-28,9
ORD-06491,CUST-0433,PROD-079,STORE-11,2025-08-15,9
ORD-06492,CUST-0633,PROD-032,STORE-12,2025-03-19,10
ORD-06493,CUST-GHOST-999,PROD-090,STORE-10,2024-08-14,9
ORD-06494,CUST-0451,PROD-040,STORE-15,2025-03-03,9
ORD-06495,CUST-0391,PROD-073,STORE-05,2026-04-29,2
ORD-06496,CUST-0336,PROD-044,STORE-10,2025-02-21,5
ORD-06497,CUST-0322,PROD-085,STORE-01,2026-06-13,2
ORD-06498,CUST-0128,PROD-079,STORE-03,2024-12-17,10
ORD-06499,CUST-0696,PROD-024,STORE-01,2025-11-15,8
ORD-06500,CUST-0370,PROD-032,STORE-12,2024-12-01,7
ORD-06501,CUST-0911,PROD-089,STORE-01,2024-11-25,6
ORD-06502,CUST-0117,PROD-010,STORE-08,2025-02-12,2
ORD-06503,CUST-0433,PROD-088,STORE-12,2024-10-26,1
ORD-06504,CUST-0233,PROD-077,STORE-09,2025-05-17,9
ORD-06505,CUST-0827,PROD-051,STORE-04,2025-01-18,7
ORD-06506,CUST-0322,PROD-032,STORE-07,2024-12-19,3
ORD-06507,CUST-0103,PROD-066,STORE-10,2026-06-19,5
ORD-06508,CUST-0336,PROD-048,STORE-10,2026-06-06,1
ORD-06509,CUST-0389,PROD-063,STORE-01,2024-12-07,1
ORD-06510,CUST-0026,PROD-077,STORE-11,2026-02-11,10
ORD-06511,CUST-0309,PROD-018,STORE-05,2025-03-25,9
ORD-06512,CUST-0995,PROD-075,STORE-05,2024-07-13,3
ORD-06513,CUST-0049,PROD-038,STORE-15,2024-10-06,7
ORD-06514,CUST-0385,PROD-088,STORE-14,2026-05-04,5
ORD-06515,CUST-GHOST-999,PROD-095,STORE-14,2026-05-21,9
ORD-06516,CUST-0629,PROD-056,STORE-07,2025-05-29,8
ORD-06517,CUST-0421,PROD-007,STORE-06,2024-09-25,7
ORD-06518,CUST-0269,PROD-021,STORE-01,2026-03-31,5
ORD-06519,CUST-0323,PROD-055,STORE-14,2025-04-09,6
ORD-06520,CUST-0502,PROD-097,STORE-08,2024-07-11,6
ORD-06521,CUST-0551,PROD-004,STORE-10,2025-06-01,8
ORD-06522,CUST-0802,PROD-040,STORE-13,2026-04-26,6
ORD-06523,CUST-0988,PROD-029,STORE-04,2026-01-20,9
ORD-06524,CUST-0825,PROD-078,STORE-01,2026-04-16,7
ORD-06525,CUST-0134,PROD-032,STORE-14,2026-01-17,6
ORD-06526,CUST-0265,PROD-052,STORE-15,2024-12-01,7
ORD-06527,CUST-0803,PROD-017,STORE-14,2025-04-13,3
ORD-06528,CUST-0789,PROD-054,STORE-06,2024-07-30,5
ORD-06529,CUST-0056,PROD-014,STORE-07,2025-06-04,6
ORD-06530,CUST-0619,PROD-078,STORE-06,2025-05-28,4
ORD-06531,CUST-0948,PROD-007,STORE-01,2025-04-28,7
ORD-06532,CUST-0165,PROD-024,STORE-02,2024-11-23,3
ORD-06533,CUST-0156,PROD-038,STORE-03,2024-11-28,8
ORD-06534,CUST-0439,PROD-062,STORE-12,2026-02-10,8
ORD-06535,CUST-0319,PROD-052,STORE-03,2025-04-13,6
ORD-06536,CUST-0628,PROD-009,STORE-07,2025-09-23,1
ORD-06537,CUST-0107,PROD-011,STORE-03,2026-03-16,5
ORD-06538,CUST-0727,PROD-013,STORE-02,2024-09-26,6
ORD-06539,CUST-0933,PROD-065,STORE-14,2024-09-02,5
ORD-06540,CUST-0547,PROD-067,STORE-11,2024-11-05,7
ORD-06541,CUST-0062,PROD-001,STORE-13,2025-07-20,9
ORD-06542,CUST-0016,PROD-014,STORE-08,2026-06-01,10
ORD-06543,CUST-0529,PROD-051,STORE-08,2025-09-14,8
ORD-06544,CUST-0573,PROD-017,STORE-04,2026-01-05,2
ORD-06545,CUST-0178,PROD-074,STORE-10,2025-07-28,6
ORD-06546,CUST-0455,PROD-002,STORE-15,2024-09-24,5
ORD-06547,CUST-0457,PROD-018,STORE-12,2024-10-26,7
ORD-06548,CUST-0812,PROD-034,STORE-14,2026-01-30,3
ORD-06549,CUST-0654,PROD-055,STORE-02,2024-12-01,3
ORD-06550,CUST-0748,PROD-015,STORE-15,2024-09-23,3
ORD-06551,CUST-0055,PROD-027,STORE-09,2026-06-22,5
ORD-06552,CUST-0235,PROD-095,STORE-13,2025-07-06,8
ORD-06553,CUST-0351,PROD-030,STORE-07,2026-01-18,6
ORD-06554,CUST-0714,PROD-076,STORE-12,2025-10-04,7
ORD-06555,CUST-0888,PROD-097,STORE-09,2025-03-27,1
ORD-06556,CUST-0473,PROD-071,STORE-06,2026-01-25,3
ORD-06557,CUST-0378,PROD-034,STORE-09,2025-02-23,3
ORD-06558,CUST-0318,PROD-017,STORE-02,2025-05-10,9
ORD-06559,CUST-0712,PROD-097,STORE-04,2024-11-17,9
ORD-06560,CUST-0333,PROD-033,STORE-06,2024-12-02,5
ORD-06561,CUST-0049,PROD-005,STORE-11,2024-08-31,7
ORD-06562,CUST-0261,PROD-040,STORE-11,2026-03-05,6
ORD-06563,CUST-0293,PROD-084,STORE-08,2025-07-20,6
ORD-06564,CUST-0758,PROD-019,STORE-14,2025-03-28,4
ORD-06565,CUST-0866,PROD-010,STORE-02,2025-06-28,3
ORD-06566,CUST-0968,PROD-025,STORE-03,2025-01-06,8
ORD-06567,CUST-0293,PROD-099,STORE-09,2025-07-22,10
ORD-06568,CUST-0784,PROD-095,STORE-12,2024-09-16,8
ORD-06569,CUST-0699,PROD-080,STORE-12,2025-06-11,2
ORD-06570,CUST-0462,PROD-057,STORE-15,2024-07-04,7
ORD-06571,CUST-0783,PROD-027,STORE-04,2024-06-27,5
ORD-06572,CUST-0661,PROD-083,STORE-11,2025-04-13,3
ORD-06573,CUST-0502,PROD-022,STORE-01,2026-03-08,4
ORD-06574,CUST-0889,PROD-072,STORE-09,2025-05-14,7
ORD-06575,CUST-0702,PROD-022,STORE-14,2025-04-28,2
ORD-06576,CUST-0920,PROD-061,STORE-06,2026-04-19,1
ORD-06577,CUST-0671,PROD-070,STORE-01,2024-09-07,2
ORD-06578,CUST-0622,PROD-050,STORE-04,2025-03-24,1
ORD-06579,CUST-0262,PROD-043,STORE-12,2025-03-28,4
ORD-06580,CUST-0034,PROD-050,STORE-10,2025-02-17,4
ORD-06581,CUST-0333,PROD-093,STORE-09,2026-04-02,9
ORD-06582,CUST-0850,PROD-019,STORE-05,2024-08-11,10
ORD-06583,CUST-0916,PROD-030,STORE-06,2025-05-25,4
ORD-06584,CUST-0903,PROD-040,STORE-01,2026-04-11,1
ORD-06585,CUST-0879,PROD-090,STORE-13,2025-11-10,2
ORD-06586,CUST-0528,PROD-009,STORE-12,2025-02-10,7
ORD-06587,CUST-0452,PROD-061,STORE-09,2024-12-17,5
ORD-06588,CUST-0527,PROD-009,STORE-14,2025-12-18,7
ORD-06589,CUST-0354,PROD-023,STORE-05,2024-08-26,5
ORD-06590,CUST-0261,PROD-086,STORE-06,2025-11-09,5
ORD-06591,CUST-0269,PROD-055,STORE-01,2025-11-03,9
ORD-06592,CUST-0216,PROD-069,STORE-15,2026-03-13,6
ORD-06593,CUST-0705,PROD-009,STORE-08,2025-04-20,10
ORD-06594,CUST-0635,PROD-028,STORE-08,2026-05-03,9
ORD-06595,CUST-0110,PROD-002,STORE-11,2025-06-23,6
ORD-06596,CUST-0247,PROD-083,STORE-10,2024-07-04,2
ORD-06597,CUST-0151,PROD-069,STORE-08,2025-01-21,9
ORD-06598,CUST-0525,PROD-085,STORE-05,2026-01-09,9
ORD-06599,CUST-0753,PROD-050,STORE-13,2025-11-06,10
ORD-06600,CUST-0582,PROD-075,STORE-07,2026-05-19,10
ORD-06601,CUST-0541,PROD-066,STORE-13,2025-02-28,3
ORD-06602,CUST-0907,PROD-098,STORE-12,2024-07-27,10
ORD-06603,CUST-0063,PROD-040,STORE-06,2024-10-09,8
ORD-06604,CUST-0593,PROD-090,STORE-03,2026-04-11,8
ORD-06605,CUST-0108,PROD-036,STORE-14,2025-01-01,8
ORD-06606,CUST-0698,PROD-018,STORE-05,2024-11-06,7
ORD-06607,CUST-0239,PROD-005,STORE-13,2025-09-03,2
ORD-06608,CUST-0883,PROD-094,STORE-10,2024-06-29,9
ORD-06609,CUST-0766,PROD-049,STORE-12,2024-09-29,5
ORD-06610,CUST-0180,PROD-035,STORE-03,2025-07-29,4
ORD-06611,CUST-0852,PROD-072,STORE-11,2024-10-20,4
ORD-06612,CUST-0607,PROD-058,STORE-03,2024-10-08,9
ORD-06613,CUST-0242,PROD-031,STORE-10,2025-12-13,2
ORD-06614,CUST-0155,PROD-015,STORE-11,2025-06-21,9
ORD-06615,CUST-0512,PROD-004,STORE-07,2026-02-04,3
ORD-06616,CUST-0967,PROD-073,STORE-04,2024-07-22,3
ORD-06617,CUST-0530,PROD-066,STORE-15,2024-08-08,1
ORD-06618,CUST-0729,PROD-074,STORE-09,2025-09-28,4
ORD-06619,CUST-0172,PROD-019,STORE-02,2026-03-07,1
ORD-06620,CUST-0836,PROD-015,STORE-01,2024-12-01,3
ORD-06621,CUST-0236,PROD-023,STORE-15,2026-04-25,1
ORD-06622,CUST-0017,PROD-009,STORE-12,2026-01-17,9
ORD-06623,CUST-0396,PROD-060,STORE-07,2025-11-17,7
ORD-06624,CUST-0118,PROD-006,STORE-15,2025-02-04,1
ORD-06625,CUST-0521,PROD-081,STORE-10,2025-04-06,9
ORD-06626,CUST-0942,PROD-087,STORE-08,2025-10-14,7
ORD-06627,CUST-0125,PROD-002,STORE-09,2025-05-10,2
ORD-06628,CUST-0838,PROD-038,STORE-04,2026-03-23,6
ORD-06629,CUST-0393,PROD-012,STORE-05,2024-10-22,1
ORD-06630,CUST-0940,PROD-093,STORE-04,2025-05-13,9
ORD-06631,CUST-0297,PROD-041,STORE-11,2024-11-02,4
ORD-06632,CUST-0657,PROD-011,STORE-10,2024-11-04,9
ORD-06633,CUST-0774,PROD-007,STORE-13,2026-06-19,8
ORD-06634,CUST-0283,PROD-054,STORE-13,2025-07-29,9
ORD-06635,CUST-0657,PROD-018,STORE-04,2024-10-17,6
ORD-06636,CUST-0317,PROD-053,STORE-14,2026-01-19,10
ORD-06637,CUST-0324,PROD-087,STORE-13,2026-03-12,2
ORD-06638,CUST-0036,PROD-001,STORE-04,2026-03-13,1
ORD-06639,CUST-0469,PROD-097,STORE-07,2025-11-23,3
