payment_id,order_id,amount,status
PAY-05954,ORD-05954,879.94,completed
PAY-05955,ORD-05955,1183.8,completed
PAY-05956,ORD-05956,2956.4,completed
PAY-05957,ORD-05957,1319.91,completed
PAY-05958,ORD-05958,3361.4,pending
PAY-05959,ORD-05959,3315.8,completed
PAY-05960,ORD-05960,1013.5,completed
PAY-05961,ORD-05961,2719.9,completed
PAY-05962,ORD-05962,3516.88,completed
PAY-05963,ORD-05963,1307.73,completed
PAY-05964,ORD-05964,1902.53,completed
PAY-05965,ORD-05965,496.38,completed
PAY-05966,ORD-05966,827.3,completed
PAY-05967,ORD-05967,1451.1,completed
PAY-05968,ORD-05968,1536.36,completed
PAY-05969,ORD-05969,1163.16,completed
PAY-05970,ORD-05970,110.72,pending
PAY-05971,ORD-05971,2753.73,completed
PAY-05972,ORD-05972,165.46,completed
PAY-05973,ORD-05973,384.09,completed
PAY-05974,ORD-05974,2636.76,completed
PAY-05975,ORD-05975,370.09,completed
PAY-05976,ORD-05976,384.24,completed
PAY-05977,ORD-05977,1297.55,completed
PAY-05978,ORD-05978,77.04,completed
PAY-05979,ORD-05979,855.1,completed
PAY-05980,ORD-05980,1087.16,completed
PAY-05981,ORD-05981,3923.19,completed
PAY-05982,ORD-05982,1847.75,completed
PAY-05983,ORD-05983,104.28,completed
PAY-05984,ORD-05984,161.32,completed
PAY-05985,ORD-05985,2284.9,completed
PAY-05986,ORD-05986,1807.56,failed
PAY-05987,ORD-05987,667.9,completed
PAY-05988,ORD-05988,381.24,completed
PAY-05989,ORD-05989,757.72,completed
PAY-05990,ORD-05990,2719.9,completed
PAY-05991,ORD-05991,151.44,completed
PAY-05992,ORD-05992,2876.94,completed
PAY-05993,ORD-05993,900.66,completed
PAY-05994,ORD-05994,3489.03,failed
PAY-05995,ORD-05995,120.74,completed
PAY-05996,ORD-05996,1938.35,completed
PAY-05997,ORD-05997,760.36,failed
PAY-05998,ORD-05998,2611.98,completed
PAY-05999,ORD-05999,331.58,completed
PAY-06000,ORD-06000,144.09,failed
PAY-06001,ORD-06001,336.14,pending
PAY-06002,ORD-06002,3221.19,completed
PAY-06003,ORD-06003,3077.27,completed
PAY-06004,ORD-06004,723.94,pending
PAY-06005,ORD-06005,856.76,completed
PAY-06006,ORD-06006,3876.7,completed
PAY-06007,ORD-06007,96.06,completed
PAY-06008,ORD-06008,4216.3,completed
PAY-06009,ORD-06009,568.55,completed
PAY-06010,ORD-06010,284.4,completed
PAY-06011,ORD-06011,1025.22,completed
PAY-06012,ORD-06012,1326.32,completed
PAY-06013,ORD-06013,3079.79,pending
PAY-06014,ORD-06014,400.74,completed
PAY-06015,ORD-06015,433.7,completed
PAY-06016,ORD-06016,3817.12,completed
PAY-06017,ORD-06017,1266.63,completed
PAY-06018,ORD-06018,356.73,completed
PAY-06019,ORD-06019,2653.77,completed
PAY-06020,ORD-06020,911.52,completed
PAY-06021,ORD-06021,739.1,completed
PAY-06022,ORD-06022,666.32,completed
PAY-06023,ORD-06023,498.68,failed
PAY-06024,ORD-06024,1654.6,completed
PAY-06025,ORD-06025,1451.1,completed
PAY-06026,ORD-06026,2314.98,completed
PAY-06027,ORD-06027,612.88,completed
PAY-06028,ORD-06028,1550.68,completed
PAY-06029,ORD-06029,326.13,completed
PAY-06030,ORD-06030,1371.0,completed
PAY-06031,ORD-06031,530.04,completed
PAY-06032,ORD-06032,684.9,completed
PAY-06033,ORD-06033,378.66,completed
PAY-06034,ORD-06034,4788.2,pending
PAY-06035,ORD-06035,34.76,completed
PAY-06036,ORD-06036,1344.56,completed
PAY-06037,ORD-06037,1537.8,completed
PAY-06038,ORD-06038,3082.05,completed
PAY-06039,ORD-06039,151.44,completed
PAY-06040,ORD-06040,639.32,completed
PAY-06041,ORD-06041,1789.55,completed
PAY-06042,ORD-06042,85.88,pending
PAY-06043,ORD-06043,4433.0,completed
PAY-06044,ORD-06044,2121.0,completed
PAY-06045,ORD-06045,512.6,pending
PAY-06046,ORD-06046,113.71,completed
PAY-06047,ORD-06047,2155.45,completed
PAY-06048,ORD-06048,3830.56,completed
PAY-06049,ORD-06049,1436.46,completed
PAY-06050,ORD-06050,2739.6,completed
PAY-06051,ORD-06051,768.9,completed
PAY-06052,ORD-06052,378.66,failed
PAY-06053,ORD-06053,2804.64,completed
PAY-06054,ORD-06054,370.59,completed
PAY-06055,ORD-06055,1657.9,completed
PAY-06056,ORD-06056,3970.8,pending
PAY-06057,ORD-06057,1606.72,completed
PAY-06058,ORD-06058,1183.3,completed
PAY-06059,ORD-06059,760.97,completed
PAY-06060,ORD-06060,978.39,completed
PAY-06061,ORD-06061,500.31,pending
PAY-06062,ORD-06062,1140.54,completed
PAY-06063,ORD-06063,192.12,completed
PAY-06064,ORD-06064,336.14,completed
PAY-06065,ORD-06065,1046.07,completed
PAY-06066,ORD-06066,607.18,completed
PAY-06067,ORD-06067,422.96,completed
PAY-06068,ORD-06068,827.36,completed
PAY-06069,ORD-06069,1137.33,completed
PAY-06070,ORD-06070,126.22,completed
PAY-06071,ORD-06071,380.18,completed
PAY-06072,ORD-06072,1773.2,pending
PAY-06073,ORD-06073,227.16,completed
PAY-06074,ORD-06074,1543.32,completed
PAY-06075,ORD-06075,3540.51,failed
PAY-06076,ORD-06076,2394.1,completed
PAY-06077,ORD-06077,330.92,completed
PAY-06078,ORD-06078,1447.08,completed
PAY-06079,ORD-06079,362.22,completed
PAY-06080,ORD-06080,2572.2,completed
PAY-06081,ORD-06081,1132.3,completed
PAY-06082,ORD-06082,1451.1,completed
PAY-06083,ORD-06083,1939.0,completed
PAY-06084,ORD-06084,3799.89,completed
PAY-06085,ORD-06085,1108.65,completed
PAY-06086,ORD-06086,124.38,completed
PAY-06087,ORD-06087,82.92,completed
PAY-06088,ORD-06088,1900.9,completed
PAY-06089,ORD-06089,2056.41,completed
PAY-06090,ORD-06090,355.14,pending
PAY-06091,ORD-06091,474.0,completed
PAY-06092,ORD-06092,543.98,completed
PAY-06093,ORD-06093,2283.66,completed
PAY-06094,ORD-06094,2984.22,pending
PAY-06095,ORD-06095,336.14,completed
PAY-06096,ORD-06096,964.72,completed
PAY-06097,ORD-06097,2617.11,completed
PAY-06098,ORD-06098,3448.72,completed
PAY-06099,ORD-06099,570.27,completed
PAY-06100,ORD-06100,2044.65,completed
PAY-06101,ORD-06101,3933.9,completed
PAY-06102,ORD-06102,68.48,completed
PAY-06103,ORD-06103,3271.44,completed
PAY-06104,ORD-06104,1900.9,completed
PAY-06105,ORD-06105,1551.2,completed
PAY-06106,ORD-06106,132.03,completed
PAY-06107,ORD-06107,1743.64,completed
PAY-06108,ORD-06108,2335.59,completed
PAY-06109,ORD-06109,221.86,completed
PAY-06110,ORD-06110,1747.4,completed
PAY-06111,ORD-06111,1515.0,completed
PAY-06112,ORD-06112,288.18,pending
PAY-06113,ORD-06113,4986.8,failed
PAY-06114,ORD-06114,2218.6,pending
PAY-06115,ORD-06115,96.06,completed
PAY-06116,ORD-06116,1023.39,pending
PAY-06117,ORD-06117,2360.34,completed
PAY-06118,ORD-06118,1085.35,completed
PAY-06119,ORD-06119,3373.04,completed
PAY-06120,ORD-06120,771.66,pending
PAY-06121,ORD-06121,1226.79,pending
PAY-06122,ORD-06122,919.56,completed
PAY-06123,ORD-06123,3064.4,completed
PAY-06124,ORD-06124,970.34,failed
PAY-06125,ORD-06125,342.04,completed
PAY-06126,ORD-06126,120.74,completed
PAY-06127,ORD-06127,1895.55,completed
PAY-06128,ORD-06128,1331.16,completed
PAY-06129,ORD-06129,1838.64,completed
PAY-06130,ORD-06130,361.32,completed
PAY-06131,ORD-06131,1329.9,completed
PAY-06132,ORD-06132,494.12,completed
PAY-06133,ORD-06133,2529.78,completed
PAY-06134,ORD-06134,769.59,completed
PAY-06135,ORD-06135,3217.55,completed
PAY-06136,ORD-06136,2174.32,completed
PAY-06137,ORD-06137,772.92,pending
PAY-06138,ORD-06138,2217.3,completed
PAY-06139,ORD-06139,416.45,completed
PAY-06140,ORD-06140,85.88,completed
PAY-06141,ORD-06141,1375.3,completed
PAY-06142,ORD-06142,4478.4,completed
PAY-06143,ORD-06143,120.74,completed
PAY-06144,ORD-06144,481.76,completed
PAY-06145,ORD-06145,2727.0,failed
PAY-06146,ORD-06146,154.1,completed
PAY-06147,ORD-06147,138.62,completed
PAY-06148,ORD-06148,1902.53,pending
PAY-06149,ORD-06149,1752.9,completed
PAY-06150,ORD-06150,2872.92,completed
PAY-06151,ORD-06151,1436.46,completed
PAY-06152,ORD-06152,1536.36,completed
PAY-06153,ORD-06153,3573.72,completed
PAY-06154,ORD-06154,2466.8,completed
PAY-06155,ORD-06155,457.0,completed
PAY-06156,ORD-06156,1152.27,completed
PAY-06157,ORD-06157,873.7,completed
PAY-06158,ORD-06158,580.44,completed
PAY-06159,ORD-06159,1180.17,completed
PAY-06160,ORD-06160,4488.12,completed
PAY-06161,ORD-06161,528.7,failed
PAY-06162,ORD-06162,376.68,completed
PAY-06163,ORD-06163,354.99,completed
PAY-06164,ORD-06164,301.1,completed
PAY-06165,ORD-06165,2734.56,completed
PAY-06166,ORD-06166,2757.9,failed
PAY-06167,ORD-06167,1246.68,completed
PAY-06168,ORD-06168,771.75,pending
PAY-06169,ORD-06169,1034.2,completed
PAY-06170,ORD-06170,3176.64,completed
PAY-06171,ORD-06171,1334.55,completed
PAY-06172,ORD-06172,3546.4,completed
PAY-06173,ORD-06173,1205.04,completed
PAY-06174,ORD-06174,3221.19,completed
PAY-06175,ORD-06175,2008.4,pending
PAY-06176,ORD-06176,1630.74,completed
PAY-06177,ORD-06177,1189.1,pending
PAY-06178,ORD-06178,872.37,completed
PAY-06179,ORD-06179,817.86,completed
PAY-06180,ORD-06180,2664.27,pending
PAY-06181,ORD-06181,48.03,completed
PAY-06182,ORD-06182,339.69,completed
PAY-06183,ORD-06183,550.12,completed
PAY-06184,ORD-06184,1747.4,pending
PAY-06185,ORD-06185,704.8,pending
PAY-06186,ORD-06186,2632.8,pending
PAY-06187,ORD-06187,1158.96,completed
PAY-06188,ORD-06188,541.98,completed
PAY-06189,ORD-06189,607.18,completed
PAY-06190,ORD-06190,861.04,completed
PAY-06191,ORD-06191,3631.5,completed
PAY-06192,ORD-06192,2862.51,pending
PAY-06193,ORD-06193,3072.72,completed
PAY-06194,ORD-06194,1908.56,completed
PAY-06195,ORD-06195,3448.72,completed
PAY-06196,ORD-06196,828.66,completed
PAY-06197,ORD-06197,778.53,pending
PAY-06198,ORD-06198,768.9,completed
PAY-06199,ORD-06199,868.28,pending
PAY-06200,ORD-06200,850.64,completed
PAY-06201,ORD-06201,2617.11,completed
PAY-06202,ORD-06202,1436.46,completed
PAY-06203,ORD-06203,850.64,completed
PAY-06204,ORD-06204,66.79,completed
PAY-06205,ORD-06205,275.06,completed
PAY-06206,ORD-06206,202.7,completed
PAY-06207,ORD-06207,1402.32,completed
PAY-06208,ORD-06208,257.64,completed
PAY-06209,ORD-06209,951.28,completed
PAY-06210,ORD-06210,144.09,completed
PAY-06211,ORD-06211,3390.12,completed
PAY-06212,ORD-06212,2804.64,pending
PAY-06213,ORD-06213,166.08,pending
PAY-06214,ORD-06214,1712.25,completed
PAY-06215,ORD-06215,1358.95,completed
PAY-06216,ORD-06216,1098.66,completed
PAY-06217,ORD-06217,362.22,pending
PAY-06218,ORD-06218,3456.81,completed
PAY-06219,ORD-06219,3147.12,completed
PAY-06220,ORD-06220,1515.44,completed
PAY-06221,ORD-06221,478.82,completed
PAY-06222,ORD-06222,221.44,completed
PAY-06223,ORD-06223,422.96,completed
PAY-06224,ORD-06224,850.64,completed
PAY-06225,ORD-06225,1067.64,completed
PAY-06226,ORD-06226,1654.6,completed
PAY-06227,ORD-06227,27.68,completed
PAY-06228,ORD-06228,83.04,completed
PAY-06229,ORD-06229,1654.6,pending
PAY-06230,ORD-06230,1291.56,completed
PAY-06231,ORD-06231,997.85,failed
PAY-06232,ORD-06232,4388.0,completed
PAY-06233,ORD-06233,346.96,completed
PAY-06234,ORD-06234,1087.96,completed
PAY-06235,ORD-06235,2659.8,completed
PAY-06236,ORD-06236,3065.2,completed
PAY-06237,ORD-06237,1140.54,completed
PAY-06238,ORD-06238,962.71,completed
PAY-06239,ORD-06239,666.32,pending
PAY-06240,ORD-06240,2076.08,completed
PAY-06241,ORD-06241,2908.92,completed
PAY-06242,ORD-06242,3065.2,completed
PAY-06243,ORD-06243,429.4,completed
PAY-06244,ORD-06244,3933.9,completed
PAY-06245,ORD-06245,25.68,completed
PAY-06246,ORD-06246,4310.9,completed
PAY-06247,ORD-06247,173.8,completed
PAY-06248,ORD-06248,800.73,completed
PAY-06249,ORD-06249,1102.5,pending
PAY-06250,ORD-06250,2175.36,completed
PAY-06251,ORD-06251,444.72,pending
PAY-06252,ORD-06252,4388.0,completed
PAY-06253,ORD-06253,4136.85,completed
PAY-06254,ORD-06254,303.84,completed
PAY-06255,ORD-06255,995.2,pending
PAY-06256,ORD-06256,271.79,completed
PAY-06257,ORD-06257,387.67,completed
PAY-06258,ORD-06258,1019.07,completed
PAY-06259,ORD-06259,379.2,completed
PAY-06260,ORD-06260,4860.8,completed
PAY-06261,ORD-06261,302.88,completed
PAY-06262,ORD-06262,2583.12,completed
PAY-06263,ORD-06263,768.9,completed
PAY-06264,ORD-06264,607.18,failed
PAY-06265,ORD-06265,103.42,pending
PAY-06266,ORD-06266,1847.75,completed
PAY-06267,ORD-06267,997.36,completed
PAY-06268,ORD-06268,603.7,completed
PAY-06269,ORD-06269,111.18,completed
PAY-06270,ORD-06270,4155.6,completed
PAY-06271,ORD-06271,1051.74,completed
PAY-06272,ORD-06272,603.7,completed
PAY-06273,ORD-06273,75.72,completed
PAY-06274,ORD-06274,3228.0,completed
PAY-06275,ORD-06275,4341.24,completed
PAY-06276,ORD-06276,413.68,failed
PAY-06277,ORD-06277,121.66,completed
PAY-06278,ORD-06278,3806.1,completed
PAY-06279,ORD-06279,701.16,failed
PAY-06280,ORD-06280,771.66,completed
PAY-06281,ORD-06281,176.04,completed
PAY-06282,ORD-06282,422.96,completed
PAY-06283,ORD-06283,1027.35,completed
PAY-06284,ORD-06284,111.18,completed
PAY-06285,ORD-06285,389.13,completed
PAY-06286,ORD-06286,911.52,completed
PAY-06287,ORD-06287,52.87,pending
PAY-06288,ORD-06288,2197.32,pending
PAY-06289,ORD-06289,2335.59,completed
PAY-06290,ORD-06290,1067.64,pending
PAY-06291,ORD-06291,1536.36,completed
PAY-06292,ORD-06292,473.52,completed
PAY-06293,ORD-06293,810.8,completed
PAY-06294,ORD-06294,378.66,completed
PAY-06295,ORD-06295,2411.8,completed
PAY-06296,ORD-06296,1307.73,completed
PAY-06297,ORD-06297,844.42,completed
PAY-06298,ORD-06298,3799.89,completed
PAY-06299,ORD-06299,2314.98,completed
PAY-06300,ORD-06300,200.84,completed
PAY-06301,ORD-06301,1073.73,completed
PAY-06302,ORD-06302,3077.27,completed
PAY-06303,ORD-06303,3695.5,completed
PAY-06304,ORD-06304,697.38,pending
PAY-06305,ORD-06305,530.04,completed
PAY-06306,ORD-06306,212.66,completed
PAY-06307,ORD-06307,3196.6,completed
PAY-06308,ORD-06308,757.2,completed
PAY-06309,ORD-06309,739.1,completed
PAY-06310,ORD-06310,1025.22,completed
PAY-06311,ORD-06311,2326.02,completed
PAY-06312,ORD-06312,2632.8,completed
PAY-06313,ORD-06313,412.59,completed
PAY-06314,ORD-06314,96.06,completed
PAY-06315,ORD-06315,778.53,pending
PAY-06316,ORD-06316,66.79,completed
PAY-06317,ORD-06317,528.7,completed
PAY-06318,ORD-06318,541.98,completed
PAY-06319,ORD-06319,341.13,completed
PAY-06320,ORD-06320,3072.72,completed
PAY-06321,ORD-06321,59.92,completed
PAY-06322,ORD-06322,864.71,completed
PAY-06323,ORD-06323,1519.2,completed
PAY-06324,ORD-06324,964.72,completed
PAY-06325,ORD-06325,1371.0,completed
PAY-06326,ORD-06326,221.86,completed
PAY-06327,ORD-06327,581.15,completed
PAY-06328,ORD-06328,613.04,completed
PAY-06329,ORD-06329,2862.51,completed
PAY-06330,ORD-06330,3817.12,completed
PAY-06331,ORD-06331,1501.1,pending
PAY-06332,ORD-06332,1701.28,completed
PAY-06333,ORD-06333,2985.6,completed
PAY-06334,ORD-06334,1266.63,completed
PAY-06335,ORD-06335,2452.16,completed
PAY-06336,ORD-06336,2394.1,completed
PAY-06337,ORD-06337,387.8,pending
PAY-06338,ORD-06338,919.3,completed
PAY-06339,ORD-06339,256.3,completed
PAY-06340,ORD-06340,336.21,completed
PAY-06341,ORD-06341,869.68,completed
PAY-06342,ORD-06342,227.42,completed
PAY-06343,ORD-06343,3740.04,completed
PAY-06344,ORD-06344,1710.81,completed
PAY-06345,ORD-06345,709.98,completed
PAY-06346,ORD-06346,4788.2,completed
PAY-06347,ORD-06347,51.36,pending
PAY-06348,ORD-06348,206.84,completed
PAY-06349,ORD-06349,1794.1,completed
PAY-06350,ORD-06350,478.82,completed
PAY-06351,ORD-06351,713.46,completed
PAY-06352,ORD-06352,1515.0,completed
PAY-06353,ORD-06353,3373.04,completed
PAY-06354,ORD-06354,2998.66,completed
PAY-06355,ORD-06355,222.36,completed
PAY-06356,ORD-06356,2586.85,completed
PAY-06357,ORD-06357,681.48,completed
PAY-06358,ORD-06358,889.56,completed
PAY-06359,ORD-06359,1501.1,completed
PAY-06360,ORD-06360,96.06,pending
PAY-06361,ORD-06361,69.52,completed
PAY-06362,ORD-06362,3933.9,completed
PAY-06363,ORD-06363,3324.48,pending
PAY-06364,ORD-06364,1885.8,completed
PAY-06365,ORD-06365,771.66,completed
PAY-06366,ORD-06366,254.16,pending
PAY-06367,ORD-06367,1057.2,completed
PAY-06368,ORD-06368,376.68,completed
PAY-06369,ORD-06369,970.34,completed
PAY-06370,ORD-06370,855.3,completed
PAY-06371,ORD-06371,247.06,failed
PAY-06372,ORD-06372,444.72,completed
PAY-06373,ORD-06373,666.32,completed
PAY-06374,ORD-06374,269.4,completed
PAY-06375,ORD-06375,4823.6,completed
PAY-06376,ORD-06376,1710.81,completed
PAY-06377,ORD-06377,594.55,completed
PAY-06378,ORD-06378,69.52,completed
PAY-06379,ORD-06379,92.46,completed
PAY-06380,ORD-06380,1453.95,completed
PAY-06381,ORD-06381,47.4,completed
PAY-06382,ORD-06382,1235.3,completed
PAY-06383,ORD-06383,3339.98,completed
PAY-06384,ORD-06384,379.2,completed
PAY-06385,ORD-06385,171.02,completed
PAY-06386,ORD-06386,2739.6,completed
PAY-06387,ORD-06387,370.09,completed
PAY-06388,ORD-06388,237.0,completed
PAY-06389,ORD-06389,564.62,completed
PAY-06390,ORD-06390,570.2,completed
PAY-06391,ORD-06391,3377.68,completed
PAY-06392,ORD-06392,241.48,completed
PAY-06393,ORD-06393,1744.74,completed
PAY-06394,ORD-06394,249.12,completed
PAY-06395,ORD-06395,617.65,completed
PAY-06396,ORD-06396,330.92,failed
PAY-06397,ORD-06397,431.09,failed
PAY-06398,ORD-06398,594.55,completed
PAY-06399,ORD-06399,581.7,completed
PAY-06400,ORD-06400,319.66,completed
PAY-06401,ORD-06401,3075.66,completed
PAY-06402,ORD-06402,886.6,completed
PAY-06403,ORD-06403,310.26,completed
PAY-06404,ORD-06404,357.91,completed
PAY-06405,ORD-06405,1894.3,completed
PAY-06406,ORD-06406,380.18,completed
PAY-06407,ORD-06407,2170.7,completed
PAY-06408,ORD-06408,2306.7,completed
PAY-06409,ORD-06409,3147.12,completed
PAY-06410,ORD-06410,133.58,completed
PAY-06411,ORD-06411,2402.19,completed
PAY-06412,ORD-06412,1657.9,completed
PAY-06413,ORD-06413,378.86,completed
PAY-06414,ORD-06414,2076.83,pending
PAY-06415,ORD-06415,772.92,completed
PAY-06416,ORD-06416,831.12,completed
PAY-06417,ORD-06417,1143.72,completed
PAY-06418,ORD-06418,869.68,completed
PAY-06419,ORD-06419,3888.64,completed
PAY-06420,ORD-06420,378.66,completed
PAY-06421,ORD-06421,432.27,pending
PAY-06422,ORD-06422,2382.48,pending
PAY-06423,ORD-06423,1073.73,pending
PAY-06424,ORD-06424,3876.7,completed
PAY-06425,ORD-06425,2824.5,completed
PAY-06426,ORD-06426,543.84,completed
PAY-06427,ORD-06427,3324.48,completed
PAY-06428,ORD-06428,370.59,completed
PAY-06429,ORD-06429,3221.19,completed
PAY-06430,ORD-06430,3888.64,completed
PAY-06431,ORD-06431,3361.4,failed
PAY-06432,ORD-06432,2863.28,pending
PAY-06433,ORD-06433,433.7,completed
PAY-06434,ORD-06434,494.12,completed
PAY-06435,ORD-06435,105.74,completed
PAY-06436,ORD-06436,879.94,completed
PAY-06437,ORD-06437,2401.76,completed
PAY-06438,ORD-06438,1087.96,completed
PAY-06439,ORD-06439,749.61,completed
PAY-06440,ORD-06440,598.57,completed
PAY-06441,ORD-06441,3830.56,completed
PAY-06442,ORD-06442,2652.02,completed
PAY-06443,ORD-06443,118.38,completed
PAY-06444,ORD-06444,331.8,completed
PAY-06445,ORD-06445,867.4,completed
PAY-06446,ORD-06446,1994.72,completed
PAY-06447,ORD-06447,858.8,completed
PAY-06448,ORD-06448,384.24,pending
PAY-06449,ORD-06449,275.06,completed
PAY-06450,ORD-06450,1135.98,completed
PAY-06451,ORD-06451,1436.46,completed
PAY-06452,ORD-06452,508.32,completed
PAY-06453,ORD-06453,1657.9,failed
PAY-06454,ORD-06454,190.09,completed
PAY-06455,ORD-06455,241.48,completed
PAY-06456,ORD-06456,2757.96,completed
PAY-06457,ORD-06457,4860.8,completed
PAY-06458,ORD-06458,969.5,completed
PAY-06459,ORD-06459,541.98,completed
PAY-06460,ORD-06460,94.8,completed
PAY-06461,ORD-06461,739.1,completed
PAY-06462,ORD-06462,1614.0,completed
PAY-06463,ORD-06463,222.36,completed
PAY-06464,ORD-06464,3788.6,completed
PAY-06465,ORD-06465,1662.24,completed
PAY-06466,ORD-06466,322.64,pending
PAY-06467,ORD-06467,2636.76,pending
PAY-06468,ORD-06468,52.14,completed
PAY-06469,ORD-06469,566.15,completed
PAY-06470,ORD-06470,919.3,completed
PAY-06471,ORD-06471,110.25,completed
PAY-06472,ORD-06472,2216.5,pending
PAY-06473,ORD-06473,1210.5,completed
PAY-06474,ORD-06474,105.74,completed
PAY-06475,ORD-06475,457.0,pending
PAY-06476,ORD-06476,1938.35,completed
PAY-06477,ORD-06477,480.3,pending
PAY-06478,ORD-06478,758.22,completed
PAY-06479,ORD-06479,2689.12,completed
PAY-06480,ORD-06480,2335.59,completed
PAY-06481,ORD-06481,1162.3,completed
PAY-06482,ORD-06482,543.33,completed
PAY-06483,ORD-06483,1019.07,pending
PAY-06484,ORD-06484,828.31,completed
PAY-06485,ORD-06485,543.98,completed
PAY-06486,ORD-06486,1903.05,completed
PAY-06487,ORD-06487,871.82,completed
PAY-06488,ORD-06488,513.06,completed
PAY-06489,ORD-06489,193.76,completed
PAY-06490,ORD-06490,1824.3,completed
PAY-06491,ORD-06491,3680.37,completed
PAY-06492,ORD-06492,3065.2,completed
PAY-06493,ORD-06493,1046.07,completed
PAY-06494,ORD-06494,1237.77,completed
PAY-06495,ORD-06495,330.92,completed
PAY-06496,ORD-06496,1004.2,completed
PAY-06497,ORD-06497,757.72,completed
PAY-06498,ORD-06498,4089.3,completed
PAY-06499,ORD-06499,221.44,completed
PAY-06500,ORD-06500,2145.64,completed
PAY-06501,ORD-06501,1370.94,completed
PAY-06502,ORD-06502,593.38,completed
PAY-06503,ORD-06503,221.86,completed
PAY-06504,ORD-06504,3956.49,completed
PAY-06505,ORD-06505,1800.54,completed
PAY-06506,ORD-06506,919.56,completed
PAY-06507,ORD-06507,1281.5,completed
PAY-06508,ORD-06508,217.07,completed
PAY-06509,ORD-06509,83.29,completed
PAY-06510,ORD-06510,4396.1,pending
PAY-06511,ORD-06511,3295.98,completed
PAY-06512,ORD-06512,1319.91,completed
PAY-06513,ORD-06513,828.66,completed
PAY-06514,ORD-06514,1109.3,completed
PAY-06515,ORD-06515,3874.68,completed
PAY-06516,ORD-06516,1551.2,failed
PAY-06517,ORD-06517,2121.0,pending
PAY-06518,ORD-06518,2077.8,completed
PAY-06519,ORD-06519,1801.32,completed
PAY-06520,ORD-06520,2016.84,completed
PAY-06521,ORD-06521,384.24,completed
PAY-06522,ORD-06522,825.18,completed
PAY-06523,ORD-06523,769.59,completed
PAY-06524,ORD-06524,331.8,completed
PAY-06525,ORD-06525,1839.12,completed
PAY-06526,ORD-06526,2653.77,completed
PAY-06527,ORD-06527,911.52,completed
PAY-06528,ORD-06528,1985.4,completed
PAY-06529,ORD-06529,2872.92,completed
PAY-06530,ORD-06530,189.6,completed
PAY-06531,ORD-06531,2121.0,pending
PAY-06532,ORD-06532,83.04,completed
PAY-06533,ORD-06533,947.04,failed
PAY-06534,ORD-06534,481.76,completed
PAY-06535,ORD-06535,2274.66,completed
PAY-06536,ORD-06536,212.66,completed
PAY-06537,ORD-06537,1903.05,completed
PAY-06538,ORD-06538,855.3,pending
PAY-06539,ORD-06539,2430.4,completed
PAY-06540,ORD-06540,3051.37,completed
PAY-06541,ORD-06541,156.42,completed
PAY-06542,ORD-06542,4788.2,completed
PAY-06543,ORD-06543,2057.76,completed
PAY-06544,ORD-06544,607.68,completed
PAY-06545,ORD-06545,362.22,completed
PAY-06546,ORD-06546,631.1,completed
PAY-06547,ORD-06547,2563.54,completed
PAY-06548,ORD-06548,257.64,completed
PAY-06549,ORD-06549,900.66,completed
PAY-06550,ORD-06550,166.77,completed
PAY-06551,ORD-06551,965.8,completed
PAY-06552,ORD-06552,3444.16,completed
PAY-06553,ORD-06553,652.26,completed
PAY-06554,ORD-06554,864.71,pending
PAY-06555,ORD-06555,336.14,completed
PAY-06556,ORD-06556,815.97,completed
PAY-06557,ORD-06557,257.64,pending
PAY-06558,ORD-06558,2734.56,failed
PAY-06559,ORD-06559,3025.26,completed
PAY-06560,ORD-06560,1347.0,completed
PAY-06561,ORD-06561,145.11,completed
PAY-06562,ORD-06562,825.18,completed
PAY-06563,ORD-06563,2894.16,completed
PAY-06564,ORD-06564,267.16,completed
PAY-06565,ORD-06565,890.07,completed
PAY-06566,ORD-06566,3101.36,completed
PAY-06567,ORD-06567,2902.2,completed
PAY-06568,ORD-06568,3444.16,completed
PAY-06569,ORD-06569,768.18,completed
PAY-06570,ORD-06570,1868.37,completed
PAY-06571,ORD-06571,965.8,completed
PAY-06572,ORD-06572,1310.55,completed
PAY-06573,ORD-06573,1773.2,completed
PAY-06574,ORD-06574,3217.55,failed
PAY-06575,ORD-06575,886.6,completed
PAY-06576,ORD-06576,376.68,completed
PAY-06577,ORD-06577,380.18,completed
PAY-06578,ORD-06578,498.68,completed
PAY-06579,ORD-06579,441.0,completed
PAY-06580,ORD-06580,1994.72,completed
PAY-06581,ORD-06581,77.04,completed
PAY-06582,ORD-06582,667.9,completed
PAY-06583,ORD-06583,434.84,completed
PAY-06584,ORD-06584,137.53,completed
PAY-06585,ORD-06585,232.46,completed
PAY-06586,ORD-06586,1488.62,completed
PAY-06587,ORD-06587,1883.4,pending
PAY-06588,ORD-06588,1488.62,completed
PAY-06589,ORD-06589,1453.95,completed
PAY-06590,ORD-06590,1789.55,completed
PAY-06591,ORD-06591,2701.98,completed
PAY-06592,ORD-06592,1838.64,completed
PAY-06593,ORD-06593,2126.6,completed
PAY-06594,ORD-06594,2876.94,completed
PAY-06595,ORD-06595,757.32,completed
PAY-06596,ORD-06596,873.7,completed
PAY-06597,ORD-06597,2757.96,completed
PAY-06598,ORD-06598,3409.74,completed
PAY-06599,ORD-06599,4986.8,pending
PAY-06600,ORD-06600,4399.7,pending
PAY-06601,ORD-06601,768.9,completed
PAY-06602,ORD-06602,2719.2,completed
PAY-06603,ORD-06603,1100.24,failed
