order_id,customer_id,product_id,store_id,order_date,quantity,quality_flag
ORD-07057,CUST-0378,PROD-012,STORE-07,2024-09-11,5,valid
ORD-07058,CUST-0074,PROD-010,STORE-10,2026-04-24,6,valid
ORD-07059,CUST-0338,PROD-055,STORE-05,2026-02-10,1,valid
ORD-07060,CUST-0584,PROD-086,STORE-02,2025-01-25,10,valid
ORD-07061,CUST-0739,PROD-049,STORE-10,2026-04-07,4,valid
ORD-07062,CUST-0606,PROD-042,STORE-08,2026-01-05,9,valid
ORD-07063,CUST-0509,PROD-046,STORE-13,2026-01-11,3,valid
ORD-07064,CUST-0062,PROD-062,STORE-13,2025-01-22,1,valid
ORD-07065,CUST-0831,PROD-018,STORE-01,2026-05-25,5,valid
ORD-07066,CUST-0173,PROD-056,STORE-03,2025-01-03,1,valid
ORD-07067,CUST-0073,PROD-080,STORE-14,2025-11-01,8,valid
ORD-07068,CUST-0099,PROD-018,STORE-12,2025-07-21,2,valid
ORD-07069,CUST-0154,PROD-040,STORE-02,2025-03-04,4,valid
ORD-07070,CUST-0586,PROD-032,STORE-13,2025-05-13,7,valid
ORD-07071,CUST-0928,PROD-080,STORE-07,2025-11-22,8,valid
ORD-07072,CUST-0545,PROD-073,STORE-11,2026-04-02,8,valid
ORD-07073,CUST-0416,PROD-005,STORE-10,2025-01-03,9,valid
ORD-07074,CUST-0486,PROD-028,STORE-02,2025-03-26,3,valid
ORD-07075,CUST-0437,PROD-063,STORE-15,2024-08-25,8,valid
ORD-07076,CUST-0237,PROD-011,STORE-13,2024-07-02,10,valid
ORD-07077,CUST-0789,PROD-024,STORE-03,2024-09-08,8,valid
ORD-07078,CUST-0668,PROD-050,STORE-11,2025-12-27,1,valid
ORD-07079,CUST-0472,PROD-044,STORE-12,2026-03-10,10,valid
ORD-07080,CUST-0987,PROD-068,STORE-09,2025-07-04,10,valid
ORD-07083,CUST-0964,PROD-081,STORE-11,2025-07-11,10,valid
ORD-07084,CUST-0922,PROD-090,STORE-12,2024-12-10,5,valid
ORD-07085,CUST-0208,PROD-015,STORE-10,2025-09-24,2,valid
ORD-07086,CUST-0646,PROD-099,STORE-07,2025-05-24,6,valid
ORD-07087,CUST-0317,PROD-025,STORE-01,2025-11-21,9,valid
ORD-07088,CUST-0689,PROD-093,STORE-13,2025-01-14,10,valid
ORD-07089,CUST-0653,PROD-043,STORE-03,2024-09-10,4,valid
ORD-07090,CUST-0128,PROD-019,STORE-01,2026-02-18,3,valid
ORD-07091,CUST-0124,PROD-076,STORE-02,2026-03-25,6,valid
ORD-07092,CUST-0863,PROD-004,STORE-13,2025-12-24,6,valid
ORD-07093,CUST-0498,PROD-049,STORE-05,2025-07-05,5,valid
ORD-07094,CUST-0577,PROD-082,STORE-08,2025-08-31,5,valid
ORD-07095,CUST-0492,PROD-001,STORE-12,2025-10-06,1,valid
ORD-07096,CUST-0002,PROD-018,STORE-07,2026-04-03,9,valid
ORD-07097,CUST-0476,PROD-051,STORE-05,2025-09-04,5,valid
ORD-07098,CUST-0558,PROD-086,STORE-13,2025-04-09,7,valid
ORD-07099,CUST-0509,PROD-052,STORE-05,2025-10-06,10,valid
ORD-07100,CUST-0459,PROD-076,STORE-08,2025-07-30,5,valid
ORD-07101,CUST-0907,PROD-012,STORE-07,2026-04-29,4,valid
ORD-07102,CUST-0395,PROD-045,STORE-07,2026-06-10,1,valid
ORD-07103,CUST-0264,PROD-043,STORE-01,2025-11-22,1,valid
ORD-07104,CUST-0417,PROD-032,STORE-06,2025-04-15,6,valid
ORD-07105,CUST-0716,PROD-029,STORE-08,2024-07-24,4,valid
ORD-07106,CUST-0039,PROD-076,STORE-12,2025-10-02,7,valid
ORD-07107,CUST-0999,PROD-035,STORE-10,2024-09-13,7,valid
ORD-07108,CUST-0632,PROD-024,STORE-08,2025-09-23,8,valid
ORD-07109,CUST-0081,PROD-015,STORE-15,2026-04-04,10,valid
ORD-07110,CUST-0666,PROD-046,STORE-03,2026-02-28,10,valid
ORD-07111,CUST-0713,PROD-049,STORE-04,2025-11-03,6,valid
ORD-07112,CUST-0211,PROD-007,STORE-12,2024-09-06,6,valid
ORD-07113,CUST-0608,PROD-060,STORE-12,2025-09-12,1,valid
ORD-07114,CUST-0184,PROD-048,STORE-06,2024-09-03,2,valid
ORD-07115,CUST-0166,PROD-068,STORE-03,2024-09-21,8,valid
ORD-07116,CUST-0424,PROD-087,STORE-04,2026-02-05,7,valid
ORD-07118,CUST-0629,PROD-038,STORE-15,2025-03-29,9,valid
ORD-07119,CUST-0636,PROD-072,STORE-14,2025-09-15,10,valid
ORD-07120,CUST-0782,PROD-043,STORE-10,2025-11-26,7,valid
ORD-07121,CUST-0358,PROD-037,STORE-07,2025-12-24,7,valid
ORD-07122,CUST-0254,PROD-039,STORE-06,2026-05-24,5,valid
ORD-07123,CUST-0896,PROD-038,STORE-12,2025-10-03,4,valid
ORD-07124,CUST-0315,PROD-091,STORE-05,2025-05-15,2,valid
ORD-07126,CUST-0406,PROD-073,STORE-15,2025-04-23,10,valid
ORD-07127,CUST-0604,PROD-032,STORE-13,2025-12-31,10,valid
ORD-07128,CUST-0249,PROD-091,STORE-14,2026-01-21,5,valid
ORD-07129,CUST-0283,PROD-075,STORE-08,2024-07-22,5,valid
ORD-07130,CUST-0232,PROD-074,STORE-15,2025-03-18,5,valid
ORD-07131,CUST-0899,PROD-053,STORE-05,2025-11-06,1,valid
ORD-07132,CUST-0539,PROD-098,STORE-11,2026-02-24,9,valid
ORD-07133,CUST-0176,PROD-019,STORE-04,2025-05-29,1,valid
ORD-07134,CUST-0608,PROD-043,STORE-09,2026-04-14,7,valid
ORD-07135,CUST-0132,PROD-078,STORE-12,2025-06-14,8,valid
ORD-07136,CUST-0741,PROD-028,STORE-10,2025-09-10,9,valid
ORD-07137,CUST-0658,PROD-099,STORE-15,2026-04-23,9,valid
ORD-07138,CUST-0597,PROD-035,STORE-02,2025-08-02,4,valid
ORD-07139,CUST-0162,PROD-014,STORE-01,2024-07-20,10,valid
ORD-07140,CUST-0457,PROD-017,STORE-01,2026-06-22,3,valid
ORD-07141,CUST-0118,PROD-062,STORE-13,2025-04-27,1,valid
ORD-07142,CUST-0491,PROD-042,STORE-05,2026-03-15,9,valid
ORD-07143,CUST-0357,PROD-025,STORE-05,2026-03-09,7,valid
ORD-07144,CUST-0380,PROD-044,STORE-08,2025-10-22,10,valid
ORD-07145,CUST-0136,PROD-100,STORE-03,2026-01-21,1,valid
ORD-07146,CUST-0251,PROD-002,STORE-01,2026-02-16,5,valid
ORD-07147,CUST-0285,PROD-073,STORE-07,2025-05-23,5,valid
ORD-07148,CUST-0391,PROD-009,STORE-03,2025-11-23,10,valid
ORD-07149,CUST-0229,PROD-073,STORE-01,2026-05-28,1,valid
ORD-07150,CUST-0145,PROD-095,STORE-14,2024-07-11,6,valid
ORD-07151,CUST-0110,PROD-018,STORE-13,2024-12-06,2,valid
ORD-07152,CUST-0209,PROD-094,STORE-14,2025-09-05,8,valid
ORD-07153,CUST-0342,PROD-051,STORE-14,2024-11-09,6,valid
ORD-07154,CUST-0542,PROD-091,STORE-10,2024-07-10,7,valid
ORD-07155,CUST-0195,PROD-043,STORE-10,2025-10-24,6,valid
ORD-07156,CUST-0644,PROD-087,STORE-14,2025-03-04,8,valid
ORD-07157,CUST-0987,PROD-001,STORE-09,2024-09-06,7,valid
ORD-07158,CUST-0995,PROD-011,STORE-15,2025-02-04,10,valid
ORD-07159,CUST-0625,PROD-028,STORE-02,2026-06-07,5,valid
ORD-07160,CUST-0723,PROD-047,STORE-09,2025-05-08,5,valid
ORD-07161,CUST-0194,PROD-034,STORE-12,2026-03-06,6,valid
ORD-07162,CUST-0407,PROD-050,STORE-04,2024-07-14,2,valid
ORD-07163,CUST-0075,PROD-029,STORE-15,2026-01-09,9,valid
ORD-07164,CUST-0564,PROD-048,STORE-01,2025-06-11,4,valid
ORD-07165,CUST-0304,PROD-024,STORE-04,2026-04-12,7,valid
ORD-07166,CUST-0162,PROD-086,STORE-12,2026-05-15,3,valid
ORD-07167,CUST-0035,PROD-032,STORE-04,2025-01-04,5,valid
ORD-07168,CUST-0469,PROD-038,STORE-03,2025-03-27,5,valid
ORD-07169,CUST-0417,PROD-027,STORE-11,2026-03-19,2,valid
ORD-07170,CUST-0020,PROD-039,STORE-04,2025-12-04,8,valid
ORD-07171,CUST-0732,PROD-075,STORE-07,2025-03-16,9,valid
ORD-07172,CUST-0760,PROD-089,STORE-11,2025-03-22,7,valid
ORD-07173,CUST-0801,PROD-070,STORE-14,2025-01-01,1,valid
ORD-07174,CUST-0034,PROD-071,STORE-13,2025-01-22,6,valid
ORD-07175,CUST-0728,PROD-091,STORE-15,2025-06-03,3,valid
ORD-07176,CUST-0583,PROD-036,STORE-07,2026-02-20,10,valid
ORD-07177,CUST-0983,PROD-007,STORE-03,2024-07-29,2,valid
ORD-07178,CUST-0663,PROD-085,STORE-08,2025-03-01,8,valid
ORD-07179,CUST-0911,PROD-037,STORE-02,2025-06-12,8,valid
ORD-07180,CUST-0270,PROD-025,STORE-01,2025-12-17,5,valid
ORD-07181,CUST-0213,PROD-041,STORE-01,2025-10-28,3,valid
ORD-07182,CUST-0234,PROD-069,STORE-13,2025-01-12,6,valid
ORD-07183,CUST-0970,PROD-007,STORE-03,2026-02-08,3,valid
ORD-07184,CUST-0835,PROD-072,STORE-10,2026-02-28,5,valid
ORD-07185,CUST-0433,PROD-051,STORE-06,2024-10-24,3,valid
ORD-07186,CUST-0460,PROD-097,STORE-06,2024-12-01,3,valid
ORD-07187,CUST-0204,PROD-026,STORE-03,2025-08-29,9,valid
ORD-07188,CUST-0157,PROD-080,STORE-13,2026-02-10,4,valid
ORD-07189,CUST-0010,PROD-018,STORE-01,2026-04-23,3,valid
ORD-07190,CUST-0339,PROD-052,STORE-10,2025-08-21,2,valid
ORD-07191,CUST-0221,PROD-027,STORE-15,2025-11-07,1,valid
ORD-07192,CUST-0236,PROD-003,STORE-04,2025-02-27,4,valid
ORD-07193,CUST-0260,PROD-053,STORE-08,2026-01-18,8,valid
ORD-07194,CUST-0070,PROD-094,STORE-12,2025-04-29,2,valid
ORD-07195,CUST-0687,PROD-055,STORE-13,2026-01-28,8,valid
ORD-07196,CUST-0374,PROD-002,STORE-08,2025-03-19,7,valid
ORD-07197,CUST-0146,PROD-100,STORE-08,2026-02-18,10,valid
ORD-07198,CUST-0625,PROD-045,STORE-13,2026-03-17,6,valid
ORD-07199,CUST-0256,PROD-096,STORE-01,2024-11-02,3,valid
ORD-07200,CUST-0285,PROD-083,STORE-06,2026-04-09,4,valid
ORD-07201,CUST-0058,PROD-011,STORE-15,2025-07-15,3,valid
ORD-07202,CUST-0933,PROD-030,STORE-12,2026-04-18,10,valid
ORD-07203,CUST-0570,PROD-099,STORE-05,2024-08-30,8,valid
ORD-07205,CUST-0278,PROD-092,STORE-15,2025-03-22,3,valid
ORD-07206,CUST-0048,PROD-017,STORE-09,2025-10-13,5,valid
ORD-07207,CUST-0470,PROD-009,STORE-13,2025-08-14,10,valid
ORD-07208,CUST-0829,PROD-095,STORE-13,2026-01-17,1,valid
ORD-07209,CUST-0094,PROD-059,STORE-12,2026-03-09,3,valid
ORD-07210,CUST-0981,PROD-021,STORE-11,2026-04-02,3,valid
ORD-07211,CUST-0300,PROD-007,STORE-15,2024-12-15,6,valid
ORD-07212,CUST-0060,PROD-057,STORE-14,2025-02-22,7,valid
ORD-07213,CUST-0939,PROD-034,STORE-11,2026-03-27,9,valid
ORD-07214,CUST-0474,PROD-094,STORE-13,2025-02-14,2,valid
ORD-07215,CUST-0852,PROD-061,STORE-11,2024-09-08,8,valid
ORD-07216,CUST-0329,PROD-034,STORE-07,2026-06-02,2,valid
ORD-07217,CUST-0638,PROD-077,STORE-15,2026-01-03,3,valid
ORD-07218,CUST-0948,PROD-034,STORE-01,2024-08-31,7,valid
ORD-07220,CUST-0550,PROD-057,STORE-03,2025-05-03,8,valid
ORD-07221,CUST-0645,PROD-019,STORE-06,2025-02-20,9,valid
ORD-07222,CUST-0894,PROD-009,STORE-03,2025-10-17,3,valid
ORD-07223,CUST-0325,PROD-077,STORE-01,2025-07-13,10,valid
ORD-07224,CUST-0801,PROD-089,STORE-06,2025-10-31,7,valid
ORD-07225,CUST-0404,PROD-098,STORE-09,2024-11-13,5,valid
ORD-07227,CUST-0743,PROD-095,STORE-03,2025-04-15,4,valid
ORD-07228,CUST-0498,PROD-032,STORE-11,2024-11-26,4,valid
ORD-07229,CUST-0463,PROD-074,STORE-13,2025-01-13,2,valid
ORD-07230,CUST-0814,PROD-024,STORE-02,2026-04-17,3,valid
ORD-07231,CUST-0087,PROD-012,STORE-01,2025-12-23,2,valid
ORD-07232,CUST-0544,PROD-059,STORE-09,2025-07-04,1,valid
ORD-07233,CUST-0242,PROD-090,STORE-06,2025-03-21,9,valid
ORD-07234,CUST-0426,PROD-096,STORE-10,2025-03-10,1,valid
ORD-07235,CUST-0686,PROD-010,STORE-08,2026-03-09,1,valid
ORD-07236,CUST-0884,PROD-063,STORE-05,2025-05-28,1,valid
ORD-07237,CUST-0818,PROD-081,STORE-15,2026-05-18,4,valid
ORD-07238,CUST-0613,PROD-020,STORE-06,2025-03-29,2,valid
ORD-07239,CUST-0602,PROD-080,STORE-10,2026-01-29,5,valid
ORD-07240,CUST-0712,PROD-046,STORE-03,2024-10-23,10,valid
ORD-07241,CUST-0326,PROD-095,STORE-15,2024-10-30,2,valid
ORD-07242,CUST-0506,PROD-014,STORE-03,2025-02-27,3,valid
ORD-07243,CUST-0146,PROD-064,STORE-07,2024-07-04,5,valid
ORD-07244,CUST-0256,PROD-029,STORE-09,2024-09-16,8,valid
ORD-07245,CUST-0187,PROD-021,STORE-01,2024-11-16,6,valid
ORD-07246,CUST-0878,PROD-038,STORE-03,2025-09-16,3,valid
ORD-07247,CUST-0116,PROD-049,STORE-03,2025-02-18,7,valid
ORD-07248,CUST-0696,PROD-042,STORE-11,2026-05-28,5,valid
ORD-07249,CUST-0606,PROD-083,STORE-07,2025-07-20,4,valid
ORD-07250,CUST-0931,PROD-025,STORE-12,2025-12-17,1,valid
ORD-07251,CUST-0709,PROD-070,STORE-14,2025-11-02,4,valid
ORD-07252,CUST-0208,PROD-038,STORE-05,2025-08-31,5,valid
ORD-07253,CUST-0454,PROD-003,STORE-05,2025-02-07,9,valid
ORD-07254,CUST-0861,PROD-067,STORE-08,2026-01-30,9,valid
ORD-07255,CUST-0614,PROD-075,STORE-15,2025-08-30,6,valid
ORD-07256,CUST-0013,PROD-035,STORE-08,2025-08-14,1,valid
ORD-07257,CUST-0824,PROD-022,STORE-01,2024-11-07,6,valid
ORD-07258,CUST-0629,PROD-088,STORE-07,2025-04-27,9,valid
ORD-07259,CUST-0701,PROD-045,STORE-02,2025-10-15,10,valid
ORD-07260,CUST-0785,PROD-041,STORE-04,2025-12-14,8,valid
ORD-07261,CUST-0509,PROD-033,STORE-10,2024-08-19,3,valid
ORD-07262,CUST-0407,PROD-055,STORE-11,2024-11-23,4,valid
ORD-07263,CUST-0164,PROD-077,STORE-12,2024-09-02,6,valid
ORD-07264,CUST-0425,PROD-030,STORE-05,2024-08-31,3,valid
ORD-07265,CUST-0464,PROD-064,STORE-08,2025-12-26,6,valid
ORD-07266,CUST-0814,PROD-022,STORE-03,2025-09-29,6,valid
ORD-07267,CUST-0581,PROD-020,STORE-01,2026-06-02,7,valid
ORD-07268,CUST-0083,PROD-052,STORE-06,2026-05-04,9,valid
ORD-07270,CUST-0138,PROD-004,STORE-11,2025-05-02,6,valid
ORD-07271,CUST-0587,PROD-093,STORE-15,2026-04-14,3,valid
ORD-07272,CUST-0155,PROD-076,STORE-05,2025-01-12,2,valid
ORD-07273,CUST-0074,PROD-042,STORE-15,2024-10-13,7,valid
ORD-07274,CUST-0224,PROD-006,STORE-03,2025-12-30,10,valid
ORD-07275,CUST-0326,PROD-041,STORE-13,2025-03-13,10,valid
ORD-07276,CUST-0412,PROD-030,STORE-07,2025-08-09,4,valid
ORD-07277,CUST-0475,PROD-086,STORE-12,2025-03-23,3,valid
ORD-07278,CUST-0662,PROD-053,STORE-03,2025-04-26,10,valid
ORD-07279,CUST-0741,PROD-038,STORE-11,2024-10-03,3,valid
ORD-07280,CUST-0044,PROD-056,STORE-07,2026-06-07,2,valid
ORD-07281,CUST-0344,PROD-085,STORE-05,2025-04-17,10,valid
ORD-07282,CUST-0527,PROD-004,STORE-11,2024-09-10,9,valid
ORD-07283,CUST-0348,PROD-013,STORE-04,2026-04-09,4,valid
ORD-07284,CUST-0742,PROD-014,STORE-04,2026-01-14,9,valid
ORD-07285,CUST-0779,PROD-006,STORE-01,2026-03-16,5,valid
ORD-07286,CUST-0588,PROD-069,STORE-14,2026-05-03,4,valid
ORD-07287,CUST-0722,PROD-021,STORE-02,2026-05-12,2,valid
ORD-07288,CUST-0182,PROD-020,STORE-02,2026-03-04,3,valid
ORD-07289,CUST-0801,PROD-010,STORE-06,2025-02-05,5,valid
ORD-07290,CUST-0524,PROD-085,STORE-15,2025-10-11,2,valid
ORD-07291,CUST-0729,PROD-048,STORE-09,2025-09-07,3,valid
ORD-07292,CUST-0891,PROD-056,STORE-09,2024-08-24,7,valid
ORD-07293,CUST-0549,PROD-064,STORE-07,2025-02-28,5,valid
ORD-07294,CUST-0916,PROD-002,STORE-02,2024-12-13,10,valid
ORD-07295,CUST-0113,PROD-068,STORE-06,2025-05-31,5,valid
ORD-07296,CUST-0570,PROD-069,STORE-01,2026-03-25,7,valid
ORD-07297,CUST-0317,PROD-040,STORE-13,2024-07-23,3,valid
ORD-07298,CUST-0858,PROD-087,STORE-01,2024-12-29,1,valid
ORD-07299,CUST-0814,PROD-050,STORE-03,2025-08-21,10,valid
ORD-07300,CUST-0951,PROD-065,STORE-15,2024-10-20,8,valid
ORD-07302,CUST-0251,PROD-041,STORE-09,2025-01-20,6,valid
ORD-07303,CUST-0795,PROD-095,STORE-07,2024-07-12,7,valid
ORD-07304,CUST-0289,PROD-052,STORE-12,2025-07-11,5,valid
ORD-07305,CUST-0794,PROD-096,STORE-02,2024-12-13,10,valid
ORD-07306,CUST-0446,PROD-093,STORE-03,2026-03-31,4,valid
ORD-07307,CUST-0304,PROD-085,STORE-03,2025-12-13,2,valid
ORD-07308,CUST-0626,PROD-019,STORE-12,2024-12-09,7,valid
ORD-07309,CUST-0829,PROD-019,STORE-03,2024-12-29,2,valid
ORD-07310,CUST-0198,PROD-024,STORE-01,2026-05-02,5,valid
ORD-07311,CUST-0707,PROD-009,STORE-01,2024-12-14,5,valid
ORD-07312,CUST-0168,PROD-079,STORE-05,2025-05-30,9,valid
ORD-07313,CUST-0223,PROD-015,STORE-05,2025-11-07,8,valid
ORD-07314,CUST-0961,PROD-066,STORE-15,2026-03-14,10,valid
ORD-07315,CUST-0792,PROD-090,STORE-14,2024-12-06,2,valid
ORD-07316,CUST-0093,PROD-061,STORE-14,2024-10-12,10,valid
ORD-07317,CUST-0458,PROD-020,STORE-14,2024-07-01,7,valid
ORD-07318,CUST-0603,PROD-079,STORE-10,2025-02-07,10,valid
ORD-07319,CUST-0285,PROD-074,STORE-12,2024-12-28,9,valid
ORD-07321,CUST-0716,PROD-026,STORE-02,2026-04-19,9,valid
ORD-07322,CUST-0021,PROD-008,STORE-04,2025-10-10,7,valid
ORD-07323,CUST-0433,PROD-053,STORE-01,2025-07-02,3,valid
ORD-07324,CUST-0724,PROD-001,STORE-01,2026-04-03,1,valid
ORD-07325,CUST-0357,PROD-026,STORE-12,2025-05-28,3,valid
ORD-07326,CUST-0553,PROD-044,STORE-04,2025-05-09,9,valid
ORD-07327,CUST-0406,PROD-025,STORE-14,2025-08-28,2,valid
ORD-07328,CUST-0004,PROD-042,STORE-11,2025-08-24,1,valid
ORD-07329,CUST-0335,PROD-023,STORE-05,2025-09-06,4,valid
ORD-07330,CUST-0908,PROD-068,STORE-15,2024-11-18,4,valid
ORD-07331,CUST-0564,PROD-091,STORE-01,2025-05-08,6,valid
ORD-07332,CUST-0567,PROD-089,STORE-03,2024-11-13,7,valid
ORD-07333,CUST-0863,PROD-079,STORE-03,2026-04-11,10,valid
ORD-07334,CUST-0786,PROD-079,STORE-01,2025-07-29,1,valid
ORD-07335,CUST-0462,PROD-051,STORE-09,2025-09-16,7,valid
ORD-07336,CUST-0168,PROD-059,STORE-13,2025-04-28,7,valid
ORD-07337,CUST-0956,PROD-032,STORE-14,2025-10-22,4,valid
ORD-07338,CUST-0182,PROD-072,STORE-15,2025-09-11,4,valid
ORD-07339,CUST-0904,PROD-065,STORE-10,2026-05-13,7,valid
ORD-07340,CUST-0690,PROD-027,STORE-04,2026-05-23,8,valid
ORD-07341,CUST-0418,PROD-096,STORE-02,2025-04-18,9,valid
ORD-07342,CUST-0345,PROD-082,STORE-02,2026-01-23,9,valid
ORD-07343,CUST-0935,PROD-097,STORE-14,2025-01-11,7,valid
ORD-07344,CUST-0182,PROD-051,STORE-08,2025-12-22,2,valid
ORD-07345,CUST-0254,PROD-056,STORE-09,2026-03-02,5,valid
ORD-07346,CUST-0989,PROD-100,STORE-02,2025-03-31,1,valid
ORD-07347,CUST-0997,PROD-010,STORE-04,2026-03-08,3,valid
ORD-07348,CUST-0680,PROD-065,STORE-13,2026-03-06,3,valid
ORD-07349,CUST-0206,PROD-029,STORE-12,2025-01-12,10,valid
ORD-07350,CUST-0157,PROD-013,STORE-11,2025-05-23,9,valid
ORD-07351,CUST-0870,PROD-066,STORE-12,2025-04-05,4,valid
ORD-07352,CUST-0358,PROD-024,STORE-08,2025-04-01,10,valid
ORD-07353,CUST-0746,PROD-009,STORE-09,2026-05-22,8,valid
ORD-07354,CUST-0334,PROD-091,STORE-13,2026-06-10,1,valid
ORD-07355,CUST-0416,PROD-062,STORE-08,2026-06-19,7,valid
ORD-07357,CUST-0774,PROD-081,STORE-12,2025-02-25,6,valid
ORD-07358,CUST-0846,PROD-075,STORE-03,2025-08-15,1,valid
ORD-07359,CUST-0651,PROD-069,STORE-09,2025-03-26,2,valid
ORD-07361,CUST-0254,PROD-099,STORE-02,2025-12-12,10,valid
ORD-07362,CUST-0131,PROD-060,STORE-10,2024-10-04,8,valid
ORD-07363,CUST-0980,PROD-053,STORE-02,2025-02-26,8,valid
ORD-07364,CUST-0941,PROD-065,STORE-12,2026-04-20,2,valid
ORD-07365,CUST-0361,PROD-076,STORE-07,2026-03-26,10,valid
ORD-07366,CUST-0874,PROD-069,STORE-11,2025-12-19,4,valid
ORD-07367,CUST-0555,PROD-089,STORE-05,2024-12-30,6,valid
ORD-07368,CUST-0677,PROD-064,STORE-03,2026-03-01,1,valid
ORD-07369,CUST-0734,PROD-094,STORE-03,2025-08-14,7,valid
ORD-07370,CUST-0386,PROD-048,STORE-12,2025-09-14,7,valid
ORD-07371,CUST-0547,PROD-050,STORE-13,2024-09-30,3,valid
ORD-07372,CUST-0627,PROD-046,STORE-10,2024-09-05,2,valid
ORD-07373,CUST-0142,PROD-042,STORE-08,2026-06-04,4,valid
ORD-07374,CUST-0316,PROD-079,STORE-09,2026-02-21,10,valid
ORD-07375,CUST-0580,PROD-021,STORE-06,2025-07-21,6,valid
ORD-07376,CUST-0229,PROD-078,STORE-05,2025-12-24,7,valid
ORD-07377,CUST-0644,PROD-082,STORE-01,2025-06-26,8,valid
ORD-07378,CUST-0756,PROD-039,STORE-15,2025-08-11,3,valid
ORD-07379,CUST-0594,PROD-078,STORE-01,2025-02-20,8,valid
ORD-07380,CUST-0275,PROD-081,STORE-08,2024-09-11,3,valid
ORD-07381,CUST-0784,PROD-080,STORE-07,2026-03-11,7,valid
ORD-07382,CUST-0605,PROD-039,STORE-02,2026-03-25,8,valid
ORD-07383,CUST-0588,PROD-080,STORE-07,2025-10-04,8,valid
ORD-07384,CUST-0023,PROD-072,STORE-01,2024-12-15,9,valid
ORD-07385,CUST-0801,PROD-077,STORE-08,2026-01-02,5,valid
ORD-07387,CUST-0573,PROD-046,STORE-11,2025-12-31,10,valid
ORD-07388,CUST-0872,PROD-074,STORE-05,2025-12-19,7,valid
ORD-07389,CUST-0283,PROD-010,STORE-09,2025-11-04,4,valid
ORD-07390,CUST-0822,PROD-078,STORE-13,2025-08-26,9,valid
ORD-07391,CUST-0868,PROD-039,STORE-02,2026-03-21,7,valid
ORD-07392,CUST-0474,PROD-032,STORE-05,2024-12-12,8,valid
ORD-07393,CUST-0532,PROD-081,STORE-06,2025-06-18,4,valid
ORD-07394,CUST-0409,PROD-094,STORE-10,2025-01-17,9,valid
ORD-07395,CUST-0828,PROD-069,STORE-02,2025-09-11,7,valid
ORD-07396,CUST-0300,PROD-100,STORE-10,2026-04-02,9,valid
ORD-07397,CUST-0029,PROD-034,STORE-05,2024-08-02,6,valid
ORD-07398,CUST-0011,PROD-078,STORE-03,2025-06-14,9,valid
ORD-07399,CUST-0826,PROD-051,STORE-15,2025-10-15,1,valid
ORD-07400,CUST-0335,PROD-022,STORE-02,2025-05-28,1,valid
ORD-07401,CUST-0168,PROD-052,STORE-03,2025-07-13,8,valid
ORD-07402,CUST-0041,PROD-051,STORE-07,2025-09-24,5,valid
ORD-07403,CUST-0567,PROD-078,STORE-15,2025-05-26,1,valid
ORD-07404,CUST-0019,PROD-070,STORE-03,2024-08-11,5,valid
ORD-07405,CUST-0548,PROD-033,STORE-06,2024-11-02,9,valid
ORD-07406,CUST-0107,PROD-099,STORE-04,2024-07-09,1,valid
ORD-07407,CUST-0570,PROD-070,STORE-10,2025-08-30,9,valid
ORD-07408,CUST-0195,PROD-086,STORE-13,2025-06-05,1,valid
ORD-07409,CUST-0338,PROD-062,STORE-05,2025-08-30,9,valid
ORD-07411,CUST-0755,PROD-061,STORE-05,2024-08-05,2,valid
ORD-07412,CUST-0567,PROD-045,STORE-07,2026-05-18,4,valid
ORD-07413,CUST-0015,PROD-020,STORE-15,2025-03-18,8,valid
ORD-07414,CUST-0808,PROD-048,STORE-15,2025-06-27,1,valid
ORD-07415,CUST-0049,PROD-001,STORE-04,2026-04-26,1,valid
ORD-07416,CUST-0696,PROD-045,STORE-12,2025-12-22,7,valid
ORD-07417,CUST-0779,PROD-087,STORE-07,2024-10-14,2,valid
ORD-07418,CUST-0607,PROD-100,STORE-10,2024-08-10,6,valid
ORD-07419,CUST-0661,PROD-027,STORE-01,2025-12-03,6,valid
ORD-07420,CUST-0397,PROD-038,STORE-02,2025-03-24,9,valid
ORD-07421,CUST-0268,PROD-099,STORE-10,2024-08-11,4,valid
ORD-07422,CUST-0846,PROD-057,STORE-09,2026-01-01,5,valid
ORD-07423,CUST-0443,PROD-058,STORE-10,2025-01-22,1,valid
ORD-07424,CUST-0515,PROD-098,STORE-08,2025-09-07,1,valid
ORD-07426,CUST-0166,PROD-054,STORE-15,2026-05-19,1,valid
ORD-07427,CUST-0032,PROD-015,STORE-11,2026-01-08,4,valid
ORD-07428,CUST-0438,PROD-048,STORE-15,2024-07-13,2,valid
ORD-07429,CUST-0049,PROD-030,STORE-05,2025-12-28,5,valid
ORD-07430,CUST-0311,PROD-033,STORE-03,2025-09-29,10,valid
ORD-07431,CUST-0610,PROD-006,STORE-07,2025-07-08,8,valid
ORD-07432,CUST-0281,PROD-086,STORE-06,2025-05-22,7,valid
ORD-07433,CUST-0573,PROD-052,STORE-14,2025-12-20,6,valid
ORD-07434,CUST-0169,PROD-039,STORE-01,2026-02-05,7,valid
ORD-07435,CUST-0146,PROD-100,STORE-03,2024-10-03,2,valid
ORD-07436,CUST-0332,PROD-045,STORE-10,2025-04-25,10,valid
ORD-07438,CUST-0955,PROD-055,STORE-13,2025-11-18,3,valid
ORD-07439,CUST-0189,PROD-024,STORE-02,2025-06-08,10,valid
